country,region,year,co2_emissions_capita,gdp_capita,lifeexpectancy,population
San Marino,Europe & Central Asia,2008,NA,72918.1351021803,NA,30434
San Marino,Europe & Central Asia,2009,NA,64581.6729426181,NA,30816
San Marino,Europe & Central Asia,2010,NA,60239.3407070333,NA,31229
San Marino,Europe & Central Asia,2011,NA,54476.9797420514,NA,31661
San Marino,Europe & Central Asia,2012,NA,49939.0073851507,85.4170731707317,32105
San Marino,Europe & Central Asia,2013,NA,48865.6182547604,NA,32553
San Marino,Europe & Central Asia,2014,NA,47940.685494316,NA,32948
San Marino,Europe & Central Asia,2015,NA,48649.145963526,NA,33272
San Marino,Europe & Central Asia,2016,NA,49479.4371815351,NA,33504
San Marino,Europe & Central Asia,2017,NA,49524.3750716664,NA,33671
San Marino,Europe & Central Asia,2018,NA,49935.9944488364,NA,33785
Serbia,Europe & Central Asia,1995,NA,3064.0332874564,NA,7625357
Serbia,Europe & Central Asia,1996,NA,3259.19945990465,NA,7617794
Serbia,Europe & Central Asia,1997,NA,3503.89606993885,72.0390243902439,7596501
Serbia,Europe & Central Asia,1998,NA,3634.71629811746,NA,7567745
Serbia,Europe & Central Asia,1999,NA,3304.11322789357,NA,7540401
Serbia,Europe & Central Asia,2000,NA,3517.93802544737,71.5829268292683,7516346
Serbia,Europe & Central Asia,2001,NA,3766.39970263181,72.2341463414634,7503433
Serbia,Europe & Central Asia,2002,NA,4010.40489090746,72.2853658536585,7496522
Serbia,Europe & Central Asia,2003,NA,4195.28713062209,72.4365853658537,7480591
Serbia,Europe & Central Asia,2004,NA,4584.73114413562,72.6829268292683,7463157
Serbia,Europe & Central Asia,2005,NA,4852.8402319327,72.8341463414634,7440769
Serbia,Europe & Central Asia,2006,8.2393553915507,5120.80873793267,73.3853658536585,7411569
Serbia,Europe & Central Asia,2007,8.10193902957619,5472.70944434043,73.6317073170732,7381579
Serbia,Europe & Central Asia,2008,7.04791079779631,5806.89031544951,73.8853658536585,7350222
Serbia,Europe & Central Asia,2009,6.27428670090606,5670.95508551703,73.9853658536586,7320807
Serbia,Europe & Central Asia,2010,6.27391161356967,5735.42285659849,74.3365853658537,7291436
Serbia,Europe & Central Asia,2011,6.77478356323296,5898.59613222216,74.5365853658537,7234099
Serbia,Europe & Central Asia,2012,6.08341611014857,5886.89457613666,74.8365853658537,7199077
Serbia,Europe & Central Asia,2013,6.22620967899531,6086.72644503527,75.1853658536585,7164132
Serbia,Europe & Central Asia,2014,5.23829519522686,6018.16597399001,75.3365853658537,7130576
Serbia,Europe & Central Asia,2015,6.18989263863558,6155.44816919192,75.2878048780488,7095383
Serbia,Europe & Central Asia,2016,6.40682643835178,6394.46029514648,75.6878048780488,7058322
Serbia,Europe & Central Asia,2017,NA,6560.32319407277,75.5390243902439,7020858
Serbia,Europe & Central Asia,2018,NA,6885.98747717234,75.890243902439,6982604
Serbia,Europe & Central Asia,2019,NA,7213.18214660144,NA,6944975
South Sudan,Sub-Saharan Africa ,2008,NA,1508.23264126216,53.6,8736939
South Sudan,Sub-Saharan Africa ,2009,NA,1514.03397173587,54.219,9142259
South Sudan,Sub-Saharan Africa ,2010,NA,1535.70818396841,54.8,9508364
South Sudan,Sub-Saharan Africa ,2011,NA,1416.42943370462,55.325,9830698
South Sudan,Sub-Saharan Africa ,2012,0.131616320008005,742.342448651301,55.791,10113647
South Sudan,Sub-Saharan Africa ,2013,0.139880247639892,820.232981512316,56.2,10355036
South Sudan,Sub-Saharan Africa ,2014,0.145569875099516,831.850462391635,56.552,10554883
South Sudan,Sub-Saharan Africa ,2015,0.181371036664291,730.932042674055,56.855,10715658
Sao Tome and Principe,Sub-Saharan Africa ,2001,0.354654416082346,844.227185682746,62.017,144755
Sao Tome and Principe,Sub-Saharan Africa ,2002,0.397919252341519,848.513680247933,62.687,147447
Sao Tome and Principe,Sub-Saharan Africa ,2003,0.438825914968587,886.447002984099,63.359,150415
Sao Tome and Principe,Sub-Saharan Africa ,2004,0.477048465886547,900.528947855697,64.02,153737
Sao Tome and Principe,Sub-Saharan Africa ,2005,0.48902027027027,941.536062815563,64.659,157472
Sao Tome and Principe,Sub-Saharan Africa ,2006,0.521650657776733,1000.61804000445,65.27,161681
Sao Tome and Principe,Sub-Saharan Africa ,2007,0.507161755862898,1004.47767794431,65.854,166300
Sao Tome and Principe,Sub-Saharan Africa ,2008,0.492876344086021,1056.09632215078,66.412,171120
Sao Tome and Principe,Sub-Saharan Africa ,2009,0.521247924674202,1052.46856184586,66.938,175876
Sao Tome and Principe,Sub-Saharan Africa ,2010,0.548918617737885,1094.71071732287,67.43,180371
Sao Tome and Principe,Sub-Saharan Africa ,2011,0.556437103032668,1117.13650006465,67.885,184524
Sao Tome and Principe,Sub-Saharan Africa ,2012,0.603368293666801,1128.50745494651,68.306,188404
Sao Tome and Principe,Sub-Saharan Africa ,2013,0.591799549162619,1160.16339096572,68.695,192087
Sao Tome and Principe,Sub-Saharan Africa ,2014,0.580793656470492,1213.16418441018,69.052,195727
Sao Tome and Principe,Sub-Saharan Africa ,2015,0.570003810822737,1235.85104127019,69.377,199432
Sao Tome and Principe,Sub-Saharan Africa ,2016,0.595447455308596,1263.37458757483,69.67,203227
Sao Tome and Principe,Sub-Saharan Africa ,2017,NA,1287.80943429957,69.933,207089
Sao Tome and Principe,Sub-Saharan Africa ,2018,NA,1297.35867715095,70.17,211028
Sao Tome and Principe,Sub-Saharan Africa ,2019,NA,1303.61255473226,NA,215056
Suriname,Latin America & Caribbean ,1960,1.50312466347774,3335.03851431161,59.682,287871
Suriname,Latin America & Caribbean ,1961,1.44986752997472,3400.09933229958,60.038,295916
Suriname,Latin America & Caribbean ,1962,1.62900014807746,3439.9493311289,60.377,303895
Suriname,Latin America & Caribbean ,1963,1.70450429079299,3538.82189120102,60.705,311947
Suriname,Latin America & Caribbean ,1964,1.8892028600868,3670.90264216638,61.026,320270
Suriname,Latin America & Caribbean ,1965,2.41913016513851,4003.09357416465,61.346,328936
Suriname,Latin America & Caribbean ,1966,3.24236895179177,4641.55753461523,61.666,338158
Suriname,Latin America & Caribbean ,1967,3.83934878904677,5060.97615526106,61.984,347660
Suriname,Latin America & Caribbean ,1968,4.0727303323517,5309.83281971267,62.299,356550
Suriname,Latin America & Caribbean ,1969,4.18567008182631,5441.56180156126,62.609,363575
Suriname,Latin America & Caribbean ,1970,4.37531221886713,5522.3209228543,62.911,367931
Suriname,Latin America & Caribbean ,1971,4.64785665536405,5717.41257295038,63.199,369236
Suriname,Latin America & Caribbean ,1972,4.74438377089862,5703.63733631921,63.47,367907
Suriname,Latin America & Caribbean ,1973,5.77812641300029,5646.89518289551,63.724,364915
Suriname,Latin America & Caribbean ,1974,4.43081342782173,5720.39832964849,63.964,361667
Suriname,Latin America & Caribbean ,1975,5.62464019864932,5920.52892375349,64.201,359226
Suriname,Latin America & Caribbean ,1976,5.58317712101868,6464.44371300904,64.445,357953
Suriname,Latin America & Caribbean ,1977,5.31094142744905,7129.67283497355,64.704,357659
Suriname,Latin America & Caribbean ,1978,6.68684078983745,7590.89275818066,64.981,358099
Suriname,Latin America & Caribbean ,1979,6.3975107157389,7530.22802417066,65.274,358818
Suriname,Latin America & Caribbean ,1980,6.59923119501334,6854.17738581077,65.575,359519
Suriname,Latin America & Caribbean ,1981,5.64086487867319,7328.10493759068,65.873,360143
Suriname,Latin America & Caribbean ,1982,5.19183475562452,7005.21095335281,66.154,360920
Suriname,Latin America & Caribbean ,1983,3.79579381466065,6706.80980393407,66.409,362276
Suriname,Latin America & Caribbean ,1984,4.26286626107317,6535.05885178459,66.631,364733
Suriname,Latin America & Caribbean ,1985,4.33707865168539,6595.14931339608,66.819,368638
Suriname,Latin America & Caribbean ,1986,4.70454909926765,6550.14816328764,66.978,374140
Suriname,Latin America & Caribbean ,1987,4.61939391712616,6032.82815820004,67.113,381037
Suriname,Latin America & Caribbean ,1988,4.82796536729745,6372.21088421271,67.233,388881
Suriname,Latin America & Caribbean ,1989,4.67280808894821,6502.66082571688,67.341,397085
Suriname,Latin America & Caribbean ,1990,4.29901917229396,6086.15232607388,67.436,405168
Suriname,Latin America & Caribbean ,1991,4.90999140446242,6131.87207349519,67.519,413005
Suriname,Latin America & Caribbean ,1992,4.83813338721755,6044.43974793947,67.59,420655
Suriname,Latin America & Caribbean ,1993,4.77190617480083,5542.29387157146,67.647,428030
Suriname,Latin America & Caribbean ,1994,4.70274071775778,5637.54759968402,67.695,435105
Suriname,Latin America & Caribbean ,1995,4.67243708852079,5551.47583316664,67.731,441851
Suriname,Latin America & Caribbean ,1996,4.65520411054566,5527.40418473317,67.753,448213
Suriname,Latin America & Caribbean ,1997,4.64268178024974,5765.94925332927,67.762,454161
Suriname,Latin America & Caribbean ,1998,4.58543464881663,5825.83319743907,67.768,459831
Suriname,Latin America & Caribbean ,1999,4.57010861974494,5675.71821731486,67.781,465385
Suriname,Latin America & Caribbean ,2000,4.66405704226997,5726.44461234713,67.822,470949
Suriname,Latin America & Caribbean ,2001,4.9705966901605,5896.46548916805,67.913,476579
Suriname,Latin America & Caribbean ,2002,3.24698331726233,5990.4721492143,68.064,482235
Suriname,Latin America & Caribbean ,2003,3.16391497350095,6293.39281428241,68.28,487942
Suriname,Latin America & Caribbean ,2004,3.16428691518173,6748.97978747695,68.555,493679
Suriname,Latin America & Caribbean ,2005,3.19371366104464,6970.99680301119,68.877,499464
Suriname,Latin America & Caribbean ,2006,3.45440188404793,7289.76012687034,69.227,505295
Suriname,Latin America & Caribbean ,2007,3.45049405200898,7574.14681072347,69.579,511181
Suriname,Latin America & Caribbean ,2008,3.75831281919389,7797.33776081036,69.91,517123
Suriname,Latin America & Caribbean ,2009,3.82745153514264,7940.38077869489,70.209,523111
Suriname,Latin America & Caribbean ,2010,4.53930123164207,8255.7968587048,70.465,529131
Suriname,Latin America & Caribbean ,2011,3.37114124433134,8639.95357766425,70.676,535179
Suriname,Latin America & Caribbean ,2012,4.18702436050218,8772.96122137276,70.851,541245
Suriname,Latin America & Caribbean ,2013,3.85265790959471,8930.55177927979,71.002,547291
Suriname,Latin America & Caribbean ,2014,4.05623263741408,8856.56558814655,71.133,553273
Suriname,Latin America & Caribbean ,2015,3.08237785325042,8464.65314161906,71.249,559143
Suriname,Latin America & Caribbean ,2016,3.07699579385648,7912.61800767244,71.358,564888
Suriname,Latin America & Caribbean ,2017,NA,7972.91026614248,71.463,570496
Suriname,Latin America & Caribbean ,2018,NA,8103.65042439821,71.57,575991
Suriname,Latin America & Caribbean ,2019,NA,7966.68335951778,NA,581372
Slovak Republic,Europe & Central Asia,1992,8.32866159121857,7704.67810405333,71.7951219512195,5305016
Slovak Republic,Europe & Central Asia,1993,8.05247736984079,7821.25690517602,72.4487804878049,5325305
Slovak Republic,Europe & Central Asia,1994,7.56057584163794,8273.93921976091,72.3,5346331
Slovak Republic,Europe & Central Asia,1995,7.85443917464364,8731.83688201675,72.2536585365854,5361999
Slovak Republic,Europe & Central Asia,1996,7.68837641840926,9290.1895816263,72.6536585365854,5373361
Slovak Republic,Europe & Central Asia,1997,7.62514937423966,9822.55891291975,72.7048780487805,5383291
Slovak Republic,Europe & Central Asia,1998,7.50948758894325,10209.2342340607,72.5512195121951,5390516
Slovak Republic,Europe & Central Asia,1999,7.2721314969181,10188.0184688499,72.9024390243902,5396020
Slovak Republic,Europe & Central Asia,2000,6.65932948826437,10320.8269911221,73.0512195121951,5388720
Slovak Republic,Europe & Central Asia,2001,7.31713779128579,10676.1655266376,73.4024390243903,5378867
Slovak Republic,Europe & Central Asia,2002,7.30002053223114,11161.657778909,73.6048780487805,5376912
Slovak Republic,Europe & Central Asia,2003,7.34986807171807,11783.2000301695,73.6048780487805,5373374
Slovak Republic,Europe & Central Asia,2004,7.21280145487577,12407.7472345556,73.9585365853659,5372280
Slovak Republic,Europe & Central Asia,2005,7.32539080596046,13228.2719665625,73.9048780487805,5372807
Slovak Republic,Europe & Central Asia,2006,7.27796296110182,14351.1127591383,74.2048780487805,5373054
Slovak Republic,Europe & Central Asia,2007,6.84327381534925,15900.9889660636,74.2073170731707,5374622
Slovak Republic,Europe & Central Asia,2008,7.01055856847993,16773.0610731439,74.7048780487805,5379233
Slovak Republic,Europe & Central Asia,2009,6.31907323733116,15836.8834450415,74.909756097561,5386406
Slovak Republic,Europe & Central Asia,2010,6.72195956247584,16727.2913264619,75.1121951219512,5391428
Slovak Republic,Europe & Central Asia,2011,6.39539628896351,17184.2639708886,75.9585365853659,5398384
Slovak Republic,Europe & Central Asia,2012,6.06648224649145,17480.2711778287,76.109756097561,5407579
Slovak Republic,Europe & Central Asia,2013,6.11280355961594,17578.6368238987,76.4121951219512,5413393
Slovak Republic,Europe & Central Asia,2014,5.66158132774424,18044.9569543293,76.8121951219512,5418649
Slovak Republic,Europe & Central Asia,2015,5.76775899410764,18897.1028871849,76.5634146341463,5423801
Slovak Republic,Europe & Central Asia,2016,5.97032222520521,19273.4848200494,77.1658536585366,5430798
Slovak Republic,Europe & Central Asia,2017,NA,19829.8243072771,77.1658536585366,5439232
Slovak Republic,Europe & Central Asia,2018,NA,20574.0254402876,77.2658536585366,5446771
Slovak Republic,Europe & Central Asia,2019,NA,21039.3020919052,NA,5454073
Slovenia,Europe & Central Asia,1990,NA,15526.0380231644,73.2048780487805,1998161
Slovenia,Europe & Central Asia,1991,NA,14135.2340165853,73.3536585365854,1999429
Slovenia,Europe & Central Asia,1992,6.25034485383907,13382.5450840069,73.3048780487805,1996498
Slovenia,Europe & Central Asia,1993,6.60954258223689,13795.9033321804,73.2536585365854,1991746
Slovenia,Europe & Central Asia,1994,6.70566887314691,14547.6994829502,73.4048780487805,1989443
Slovenia,Europe & Central Asia,1995,7.23864449572636,15141.9316788805,73.9585365853659,1989872
Slovenia,Europe & Central Asia,1996,7.51977041457729,15636.7035825081,74.4585365853658,1988628
Slovenia,Europe & Central Asia,1997,7.98596494584976,16448.4257218833,74.7073170731707,1985956
Slovenia,Europe & Central Asia,1998,7.66661216605126,17024.9240598611,74.8073170731708,1981629
Slovenia,Europe & Central Asia,1999,7.70366885269875,17920.0015630584,75.009756097561,1983045
Slovenia,Europe & Central Asia,2000,7.23840366026874,18523.1664186015,75.4121951219512,1988925
Slovenia,Europe & Central Asia,2001,7.6117411122155,19088.8869286385,75.7585365853659,1992060
Slovenia,Europe & Central Asia,2002,7.73101181732037,19733.5986991139,76.0073170731707,1994530
Slovenia,Europe & Central Asia,2003,7.7722871746872,20305.5173119165,76.8585365853659,1995733
Slovenia,Europe & Central Asia,2004,7.88482893442804,21177.1022963873,77.2073170731707,1997012
Slovenia,Europe & Central Asia,2005,7.93167469309774,21943.3616004936,77.6121951219512,2000474
Slovenia,Europe & Central Asia,2006,8.09460811573058,23130.3839426918,78.0865853658537,2006868
Slovenia,Europe & Central Asia,2007,8.04946876353362,24606.9329558709,78.5609756097561,2018122
Slovenia,Europe & Central Asia,2008,8.58644120958821,25430.3496482875,78.7658536585366,2021316
Slovenia,Europe & Central Asia,2009,7.49160231390485,23299.204840187,78.9707317073171,2039669
Slovenia,Europe & Central Asia,2010,7.48585436860503,23509.5433941493,79.4219512195122,2048583
Slovenia,Europe & Central Asia,2011,7.38457738852898,23662.8313902027,79.9707317073171,2052843
Slovenia,Europe & Central Asia,2012,7.13378693625529,22989.9302725202,80.1243902439024,2057159
Slovenia,Europe & Central Asia,2013,6.74316161582327,22722.4373913423,80.3219512195122,2059953
Slovenia,Europe & Central Asia,2014,6.05363194599366,23328.4750740072,81.0780487804878,2061980
Slovenia,Europe & Central Asia,2015,6.07218355333649,23826.1316453096,80.7756097560976,2063531
Slovenia,Europe & Central Asia,2016,6.11746153347002,24551.9340360209,81.1756097560976,2065042
Slovenia,Europe & Central Asia,2017,NA,25721.8574436824,81.0292682926829,2066388
Slovenia,Europe & Central Asia,2018,NA,26684.2111675122,81.3780487804878,2073894
Slovenia,Europe & Central Asia,2019,NA,27152.1306911872,NA,2087946
Sweden,Europe & Central Asia,1960,6.5764065843507,18050.1188968663,73.0056097560976,7484656
Sweden,Europe & Central Asia,1961,6.49624827027879,18985.9487380083,73.4743902439024,7519998
Sweden,Europe & Central Asia,1962,6.78785977231238,19685.695816459,73.3504878048781,7561588
Sweden,Europe & Central Asia,1963,7.28160331853124,20617.9985343157,73.5553658536585,7604328
Sweden,Europe & Central Asia,1964,7.88792163891657,21860.4513169721,73.7331707317073,7661354
Sweden,Europe & Central Asia,1965,8.09799371671533,22483.0937590495,73.8617073170732,7733853
Sweden,Europe & Central Asia,1966,9.29736416046677,22735.8013875743,74.0785365853659,7807797
Sweden,Europe & Central Asia,1967,8.77002340259466,23321.3334771309,74.1224390243903,7867931
Sweden,Europe & Central Asia,1968,9.81834107594619,24034.4285455435,73.9729268292683,7912273
Sweden,Europe & Central Asia,1969,10.8517920018795,25061.5915762495,74.0848780487805,7968072
Sweden,Europe & Central Asia,1970,11.4859318289735,26656.7793372591,74.6492682926829,8042801
Sweden,Europe & Central Asia,1971,10.4454022271741,26724.0703378879,74.6239024390244,8098334
Sweden,Europe & Central Asia,1972,10.4380581854893,27255.0565955395,74.7180487804878,8122300
Sweden,Europe & Central Asia,1973,10.7378226154553,28287.7321642789,74.8673170731707,8136312
Sweden,Europe & Central Asia,1974,9.79040472649665,29107.8457943932,74.9804878048781,8159955
Sweden,Europe & Central Asia,1975,9.86572701138867,29732.5738814534,74.9846341463415,8192437
Sweden,Europe & Central Asia,1976,10.7401632587336,29938.096763856902,74.9692682926829,8222286
Sweden,Europe & Central Asia,1977,10.3985599051813,29355.7627100116,75.379756097561,8251540
Sweden,Europe & Central Asia,1978,9.61061102646467,29783.1044548916,75.4690243902439,8275599
Sweden,Europe & Central Asia,1979,10.2400551359722,30859.3608813869,75.5241463414634,8293678
Sweden,Europe & Central Asia,1980,8.63476990820442,31320.3173813566,75.7409756097561,8310531
Sweden,Europe & Central Asia,1981,8.3445649860351,31425.0640533716,76.0260975609756,8320503
Sweden,Europe & Central Asia,1982,7.48220554714007,31799.2659775044,76.3273170731707,8325263
Sweden,Europe & Central Asia,1983,6.99936787379759,32388.9881476925,76.5517073170732,8329033
Sweden,Europe & Central Asia,1984,6.87732536206285,33728.2291758266,76.8158536585366,8336605
Sweden,Europe & Central Asia,1985,7.47199051636655,34400.0193079296,76.6678048780488,8350386
Sweden,Europe & Central Asia,1986,7.41213542116571,35243.7735653093,76.9312195121951,8369829
Sweden,Europe & Central Asia,1987,7.11103700443592,36304.4517624624,77.0921951219512,8397804
Sweden,Europe & Central Asia,1988,6.80894089946659,37062.7648299034,76.9792682926829,8436489
Sweden,Europe & Central Asia,1989,6.53871227995315,37793.7134352151,77.7268292682927,8492964
Sweden,Europe & Central Asia,1990,6.06936831940328,37785.8677658518,77.5368292682927,8558835
Sweden,Europe & Central Asia,1991,5.9792009747748,37099.1038888789,77.6668292682927,8617375
Sweden,Europe & Central Asia,1992,5.88669942214337,36454.8295976257,77.9987804878049,8668067
Sweden,Europe & Central Asia,1993,5.93630508520844,35495.0437570786,78.0604878048781,8718561
Sweden,Europe & Central Asia,1994,6.25174629259818,36628.7396237834,78.650243902439,8780745
Sweden,Europe & Central Asia,1995,6.24852477172438,37870.9187578124,78.7404878048781,8826939
Sweden,Europe & Central Asia,1996,6.32403140459934,38407.8996940763,78.9590243902439,8840998
Sweden,Europe & Central Asia,1997,5.89509851954463,39564.5624399849,79.1975609756098,8846062
Sweden,Europe & Central Asia,1998,5.98545979233472,41247.6178416553,79.3390243902439,8850974
Sweden,Europe & Central Asia,1999,5.76966651365779,42965.9849091477,79.4414634146342,8857874
Sweden,Europe & Central Asia,2000,5.56243008285854,44941.6703700962,79.6439024390244,8872109
Sweden,Europe & Central Asia,2001,5.74702606576468,45470.859389143,79.7951219512195,8895960
Sweden,Europe & Central Asia,2002,6.43422859805055,46318.8336115953,79.8463414634146,8924958
Sweden,Europe & Central Asia,2003,6.11519453231213,47212.708535919,80.0951219512195,8958229
Sweden,Europe & Central Asia,2004,6.06224140440501,49066.8961922116,80.4975609756098,8993531
Sweden,Europe & Central Asia,2005,5.71031351209116,50268.1757126904,80.5463414634146,9029572
Sweden,Europe & Central Asia,2006,5.45900321623082,52316.9632389091,80.7487804878049,9080505
Sweden,Europe & Central Asia,2007,5.25352193659618,53716.4434028519,80.9,9148092
Sweden,Europe & Central Asia,2008,5.32809827545271,53059.453925369,81.1,9219637
Sweden,Europe & Central Asia,2009,4.63141135977089,50326.2220511785,81.3512195121951,9298515
Sweden,Europe & Central Asia,2010,5.54734805226545,52869.0442891587,81.4512195121951,9378126
Sweden,Europe & Central Asia,2011,5.47495712076762,54147.9403966009,81.8024390243903,9449213
Sweden,Europe & Central Asia,2012,4.94230082776452,53432.6448453224,81.7048780487805,9519374
Sweden,Europe & Central Asia,2013,4.67142078453361,53611.1017911601,81.9560975609756,9600379
Sweden,Europe & Central Asia,2014,4.48461145758454,54492.5991188879,82.2536585365854,9696110
Sweden,Europe & Central Asia,2015,3.89632404160917,56339.9942972911,82.2048780487805,9799186
Sweden,Europe & Central Asia,2016,4.35875183977563,56788.54307759,82.3073170731707,9923085
Sweden,Europe & Central Asia,2017,NA,57467.2499709708,82.409756097561,10057698
Sweden,Europe & Central Asia,2018,NA,57911.2289848069,82.5585365853659,10175214
Sweden,Europe & Central Asia,2019,NA,57975.0771348607,NA,10285453
Eswatini,Sub-Saharan Africa ,1970,0.85031292535936,1225.81357221587,48.128,431253
Eswatini,Sub-Saharan Africa ,1971,0.90027861803652,1354.32589051744,48.788,443977
Eswatini,Sub-Saharan Africa ,1972,0.834432072536479,1386.98286219412,49.479,457039
Eswatini,Sub-Saharan Africa ,1973,0.787078772268727,1468.625842025,50.191,470559
Eswatini,Sub-Saharan Africa ,1974,0.643002873652137,1507.51608750999,50.919,484749
Eswatini,Sub-Saharan Africa ,1975,0.675047972739078,1665.59994227766,51.661,499763
Eswatini,Sub-Saharan Africa ,1976,0.647202574093433,1580.22593774008,52.421,515599
Eswatini,Sub-Saharan Africa ,1977,0.640722579190621,1546.21557483414,53.198,532260
Eswatini,Sub-Saharan Africa ,1978,0.80036959163035,1516.7640749574,53.991,549796
Eswatini,Sub-Saharan Africa ,1979,0.787193721791612,1512.92852089272,54.795,568315
Eswatini,Sub-Saharan Africa ,1980,0.792213425691238,1644.7159165846,55.613,587858
Eswatini,Sub-Saharan Africa ,1981,0.717270455965022,1821.92307434594,56.453,608380
Eswatini,Sub-Saharan Africa ,1982,0.69286341457993,1780.56362171359,57.307,629811
Eswatini,Sub-Saharan Africa ,1983,0.41611985616034,1740.34025606654,58.158,652115
Eswatini,Sub-Saharan Africa ,1984,0.494190945724403,1784.30432327493,58.978,675239
Eswatini,Sub-Saharan Africa ,1985,0.629455856268238,1788.81401230736,59.749,699080
Eswatini,Sub-Saharan Africa ,1986,0.633468998542002,1940.16591230995,60.46,723595
Eswatini,Sub-Saharan Africa ,1987,0.582893865076566,2149.19406178789,61.081,748632
Eswatini,Sub-Saharan Africa ,1988,0.563958447493305,2215.98845004257,61.572,773768
Eswatini,Sub-Saharan Africa ,1989,0.546486129739627,2424.57813255699,61.885,798507
Eswatini,Sub-Saharan Africa ,1990,1.17266238661511,2848.86074904697,61.95,822420
Eswatini,Sub-Saharan Africa ,1991,1.03684875530306,2820.65642289235,61.7,845266
Eswatini,Sub-Saharan Africa ,1992,0.964339965835941,2838.6899972858,61.112,866993
Eswatini,Sub-Saharan Africa ,1993,0.801389198676138,2858.56994193977,60.192,887706
Eswatini,Sub-Saharan Africa ,1994,1.19186994557194,2862.97007228756,58.958,907620
Eswatini,Sub-Saharan Africa ,1995,1.14737047670528,2938.8891047589,57.422,926841
Eswatini,Sub-Saharan Africa ,1996,1.01612466525931,2991.55158859978,55.606,945508
Eswatini,Sub-Saharan Africa ,1997,1.24843630958683,3027.00978022286,53.595,963426
Eswatini,Sub-Saharan Africa ,1998,1.23865160146053,3053.56317938487,51.498,979918
Eswatini,Sub-Saharan Africa ,1999,1.24679209904759,3098.79694862594,49.424,994108
Eswatini,Sub-Saharan Africa ,2000,1.18533271668482,3117.81634147115,47.49,1005435
Eswatini,Sub-Saharan Africa ,2001,1.13236070319028,3125.29391442437,45.799,1013609
Eswatini,Sub-Saharan Africa ,2002,1.11191108660048,3244.73848791846,44.41,1019059
Eswatini,Sub-Saharan Africa ,2003,1.0253812565873,3358.30622500786,43.372,1022802
Eswatini,Sub-Saharan Africa ,2004,1.01475417183904,3468.19455075762,42.731,1026286
Eswatini,Sub-Saharan Africa ,2005,0.99985251009384,3660.92995926922,42.518,1030579
Eswatini,Sub-Saharan Africa ,2006,0.994532338827054,3859.65208984107,42.733,1036092
Eswatini,Sub-Saharan Africa ,2007,1.03399600250131,4005.48151356337,43.308,1042652
Eswatini,Sub-Saharan Africa ,2008,1.05824686054984,4010.34211568285,44.17,1049945
Eswatini,Sub-Saharan Africa ,2009,1.00910666715841,4044.13301272204,45.275,1057467
Eswatini,Sub-Saharan Africa ,2010,0.995234951452664,4168.50517706719,46.601,1064837
Eswatini,Sub-Saharan Africa ,2011,1.00223780633414,4233.57521023067,48.141,1072032
Eswatini,Sub-Saharan Africa ,2012,1.1449946631483,4431.82374639263,49.862,1079288
Eswatini,Sub-Saharan Africa ,2013,1.40358599571786,4571.01274818873,51.699,1086839
Eswatini,Sub-Saharan Africa ,2014,0.823803379113277,4578.288557442,53.569,1095021
Eswatini,Sub-Saharan Africa ,2015,0.890142059555597,4645.87775900733,55.359,1104044
Eswatini,Sub-Saharan Africa ,2016,1.0369134565667,4662.82066565548,56.962,1113984
Eswatini,Sub-Saharan Africa ,2017,NA,4711.69262557954,58.319,1124753
Eswatini,Sub-Saharan Africa ,2018,NA,4773.9173746686,59.401,1136191
Eswatini,Sub-Saharan Africa ,2019,NA,4819.41813266062,NA,1148130
Seychelles,Sub-Saharan Africa ,1960,NA,2829.64065938329,NA,41700
Seychelles,Sub-Saharan Africa ,1961,NA,2616.87434830393,NA,42889
Seychelles,Sub-Saharan Africa ,1962,NA,2762.64714443044,NA,44042
Seychelles,Sub-Saharan Africa ,1963,0.162342836904551,2966.28182232476,NA,45176
Seychelles,Sub-Saharan Africa ,1964,0.158326497128794,3064.13408054558,NA,46322
Seychelles,Sub-Saharan Africa ,1965,0.1544,2956.45216847495,NA,47500
Seychelles,Sub-Saharan Africa ,1966,0.150598574919403,3284.39082885302,NA,48699
Seychelles,Sub-Saharan Africa ,1967,0.146941555969626,3220.81028883204,NA,49911
Seychelles,Sub-Saharan Africa ,1968,0.14342707396253,3381.23323710078,NA,51134
Seychelles,Sub-Saharan Africa ,1969,0.140055380502244,3301.74697500069,NA,52365
Seychelles,Sub-Saharan Africa ,1970,0.547313432835821,3511.84863290674,NA,53600
Seychelles,Sub-Saharan Africa ,1971,0.603400676478654,3987.08639802504,NA,54695
Seychelles,Sub-Saharan Africa ,1972,0.785379000160631,4137.68674316768,NA,56029
Seychelles,Sub-Saharan Africa ,1973,0.837920973071785,4443.87280199393,NA,56892
Seychelles,Sub-Saharan Africa ,1974,0.949393306522602,4420.5721140717,NA,57937
Seychelles,Sub-Saharan Africa ,1975,0.98954327733927006,4456.79834739506,NA,59292
Seychelles,Sub-Saharan Africa ,1976,1.33336638899907,5078.45062554343,NA,60504
Seychelles,Sub-Saharan Africa ,1977,1.36505033502735,4665.23287850619,NA,61786
Seychelles,Sub-Saharan Africa ,1978,1.23905068382944,5618.90591948598,NA,62150
Seychelles,Sub-Saharan Africa ,1979,1.93043103723319,6450.74195115657,NA,62686
Seychelles,Sub-Saharan Africa ,1980,1.50712129115885,6120.5388430946,69.5975609756098,63261
Seychelles,Sub-Saharan Africa ,1981,1.54617006324666,5549.82339400686,70.1878048780488,64035
